sample_idx,true_label,pred_label,confidence,conf_0,conf_1,conf_2,conf_3
44245,tongue,tongue,0.5984547,0.020077348,0.37864557,0.0028223745,0.5984547
44246,tongue,tongue,0.53971756,0.018218473,0.4388034,0.0032605552,0.53971756
44247,tongue,tongue,0.5411181,0.017630225,0.4380721,0.0031795707,0.5411181
44248,tongue,tongue,0.59445286,0.014782299,0.38790327,0.0028615366,0.59445286
44249,tongue,tongue,0.6151505,0.01290654,0.36927688,0.0026660096,0.6151505
44250,tongue,tongue,0.60798234,0.013105213,0.3765758,0.0023366178,0.60798234
44251,tongue,tongue,0.637441,0.012320628,0.34841257,0.0018258722,0.637441
44252,tongue,tongue,0.73418695,0.010410016,0.25411192,0.0012911742,0.73418695
44253,tongue,tongue,0.7835405,0.009636219,0.20576699,0.0010562544,0.7835405
44254,tongue,tongue,0.7801326,0.010066078,0.2088286,0.00097273354,0.7801326
44255,tongue,tongue,0.7689009,0.008957292,0.22117889,0.0009629009,0.7689009
44256,tongue,tongue,0.7793078,0.00735864,0.21239643,0.0009371285,0.7793078
44257,tongue,tongue,0.7677417,0.0065571265,0.22463763,0.0010635343,0.7677417
44258,tongue,tongue,0.73828197,0.0067241793,0.2537167,0.001277198,0.73828197
44259,tongue,tongue,0.7274561,0.0071763485,0.26390556,0.0014620543,0.7274561
44260,tongue,tongue,0.78398764,0.00755791,0.20705274,0.0014017402,0.78398764
44261,tongue,tongue,0.81561303,0.009011106,0.17396529,0.0014105618,0.81561303
44262,tongue,tongue,0.8271021,0.011322646,0.16014849,0.0014267116,0.8271021
44263,tongue,tongue,0.83765066,0.012860037,0.14823468,0.0012546805,0.83765066
44264,tongue,tongue,0.8607644,0.013575175,0.124568045,0.00109236,0.8607644
44265,tongue,tongue,0.8749408,0.014687974,0.109385855,0.0009853002,0.8749408
44266,tongue,tongue,0.8715879,0.01862978,0.10881736,0.00096495525,0.8715879
44267,tongue,tongue,0.86610055,0.020106506,0.112969205,0.00082377245,0.86610055
44268,tongue,tongue,0.86749256,0.020569729,0.11116958,0.0007681062,0.86749256
44269,tongue,tongue,0.8658022,0.023521638,0.10978877,0.0008874107,0.8658022
44270,tongue,tongue,0.8448716,0.034226198,0.119694695,0.0012075433,0.8448716
44271,tongue,tongue,0.8287625,0.04033212,0.12949918,0.0014062389,0.8287625
44272,tongue,tongue,0.8482577,0.040218145,0.1099689,0.0015552117,0.8482577
44273,tongue,tongue,0.86578,0.041950554,0.09040841,0.0018610439,0.86578
44274,tongue,tongue,0.85563606,0.05418615,0.088075444,0.0021022954,0.85563606
44275,tongue,tongue,0.8546298,0.060424283,0.08324935,0.0016964999,0.8546298
44276,tongue,tongue,0.8461103,0.0654957,0.0867129,0.0016811601,0.8461103
44277,tongue,tongue,0.8414659,0.0744275,0.082352586,0.0017540118,0.8414659
44278,tongue,tongue,0.8186159,0.09177594,0.088011324,0.0015967663,0.8186159
44279,tongue,tongue,0.8094549,0.09078348,0.098533176,0.0012284502,0.8094549
44280,tongue,tongue,0.79748714,0.08954144,0.111899056,0.0010723628,0.79748714
44281,tongue,tongue,0.7882468,0.09431198,0.11626847,0.0011726986,0.7882468
44282,tongue,tongue,0.76454455,0.10666965,0.12733212,0.0014536689,0.76454455
44283,tongue,tongue,0.74022216,0.10885834,0.14911442,0.001805104,0.74022216
44284,tongue,tongue,0.71714413,0.107535355,0.17299189,0.0023285935,0.71714413
44285,tongue,tongue,0.70736694,0.10387238,0.18597035,0.0027902843,0.70736694
44286,tongue,tongue,0.6947585,0.10135183,0.20099103,0.0028986707,0.6947585
44287,tongue,tongue,0.6869585,0.09086063,0.21954222,0.0026387582,0.6869585
44288,tongue,tongue,0.7018993,0.08201978,0.2138348,0.0022461084,0.7018993
44289,tongue,tongue,0.71870095,0.08442246,0.19479711,0.0020794685,0.71870095
44290,tongue,tongue,0.7187504,0.08749036,0.19193538,0.0018238693,0.7187504
44291,tongue,tongue,0.7077657,0.08249755,0.20834114,0.0013956184,0.7077657
44292,tongue,tongue,0.67640865,0.079009734,0.24331938,0.0012622343,0.67640865
44293,tongue,tongue,0.64063954,0.081885315,0.27610898,0.0013661124,0.64063954
44294,tongue,tongue,0.58966345,0.07625385,0.33252516,0.0015575697,0.58966345
44295,tongue,tongue,0.571249,0.061855108,0.365452,0.0014438328,0.571249
44296,tongue,tongue,0.5401964,0.050323617,0.40809417,0.0013857669,0.5401964
44297,tongue,tongue,0.50587523,0.045640614,0.44708022,0.0014039162,0.50587523
44298,tongue,left_hand,0.49139315,0.04092324,0.49139315,0.0013348364,0.46634883
44299,tongue,left_hand,0.509694,0.037179504,0.509694,0.0010942152,0.45203227
44300,tongue,left_hand,0.5363176,0.03283327,0.5363176,0.0009328401,0.42991626
44301,tongue,left_hand,0.56031996,0.032833707,0.56031996,0.00089230493,0.40595406
44302,tongue,left_hand,0.58464926,0.03248358,0.58464926,0.0008144225,0.38205278
44303,tongue,left_hand,0.61673737,0.028876126,0.61673737,0.0006673504,0.35371917
44304,tongue,left_hand,0.68038595,0.025437502,0.68038595,0.0006014933,0.29357505
44305,tongue,left_hand,0.72990626,0.023847101,0.72990626,0.00061833987,0.24562836
44306,tongue,left_hand,0.7654911,0.021479394,0.7654911,0.00056916446,0.21246034
44307,tongue,left_hand,0.78256255,0.01838836,0.78256255,0.00045942524,0.19858968
44308,tongue,left_hand,0.79155564,0.0156371,0.79155564,0.00038649034,0.19242081
44309,tongue,left_hand,0.81557745,0.013481806,0.81557745,0.00039710576,0.17054369
44310,tongue,left_hand,0.84037423,0.012167013,0.84037423,0.00041606755,0.14704272
44311,tongue,left_hand,0.8542114,0.012413096,0.8542114,0.00038145157,0.1329941
44312,tongue,left_hand,0.8565054,0.012688327,0.8565054,0.0003804001,0.13042587
44313,tongue,left_hand,0.8659591,0.013119866,0.8659591,0.00045885262,0.12046215
44314,tongue,left_hand,0.8831155,0.012604735,0.8831155,0.0005004096,0.10377936
44315,tongue,left_hand,0.8968626,0.012293746,0.8968626,0.0004372904,0.09040631
44316,tongue,left_hand,0.8974042,0.01252096,0.8974042,0.00039522874,0.08967959
44317,tongue,left_hand,0.8895933,0.014625556,0.8895933,0.0004377892,0.09534327
44318,tongue,left_hand,0.89105064,0.01690302,0.89105064,0.00041888887,0.09162756
44319,tongue,left_hand,0.8964823,0.018364752,0.8964823,0.00034870388,0.084804334
44320,tongue,left_hand,0.9031807,0.018248063,0.9031807,0.00030308872,0.0782682
44321,tongue,left_hand,0.9007509,0.020282064,0.9007509,0.00033593626,0.07863114
44322,tongue,left_hand,0.8964817,0.024246229,0.8964817,0.0003995319,0.078872465
44323,tongue,left_hand,0.89922166,0.024016868,0.89922166,0.00040428308,0.07635712
44324,tongue,left_hand,0.8844734,0.024794923,0.8844734,0.00045584806,0.090275876
44325,tongue,left_hand,0.8518575,0.029437575,0.8518575,0.0005763634,0.11812859
44326,tongue,left_hand,0.8258131,0.035955243,0.8258131,0.00074498315,0.1374866
44327,tongue,left_hand,0.80919755,0.043218806,0.80919755,0.00078309444,0.14680053
44328,tongue,left_hand,0.778479,0.052677084,0.778479,0.00079765136,0.16804625
44329,tongue,left_hand,0.73659706,0.06387673,0.73659706,0.00084604707,0.19868018
44330,tongue,left_hand,0.6875569,0.079923145,0.6875569,0.0008772806,0.23164262
44331,tongue,left_hand,0.6678466,0.09239727,0.6678466,0.0008065357,0.23894964
44332,tongue,left_hand,0.6372032,0.099608965,0.6372032,0.00075087,0.26243693
44333,tongue,left_hand,0.5848418,0.101798564,0.5848418,0.000736865,0.31262276
44334,tongue,left_hand,0.5509814,0.10081962,0.5509814,0.00075685384,0.34744212
44335,tongue,left_hand,0.51839423,0.09883576,0.51839423,0.00070998166,0.38206002
44336,tongue,left_hand,0.47491598,0.09783251,0.47491598,0.00072065333,0.42653087
44337,tongue,tongue,0.46479794,0.10114575,0.4331919,0.0008644374,0.46479794
44338,tongue,tongue,0.47709095,0.1053298,0.41654134,0.0010379408,0.47709095
44339,tongue,tongue,0.48081008,0.11054936,0.4076404,0.0010001761,0.48081008
44340,tongue,tongue,0.5001448,0.11810123,0.3808819,0.00087214436,0.5001448
44341,tongue,tongue,0.550878,0.14479512,0.3035544,0.0007725312,0.550878
44342,tongue,tongue,0.55394685,0.16726667,0.27806973,0.00071677973,0.55394685
44343,tongue,tongue,0.5555198,0.16980131,0.27413812,0.00054074515,0.5555198
44344,tongue,tongue,0.5721184,0.16764271,0.2598355,0.00040338907,0.5721184
44345,tongue,tongue,0.6144706,0.16556536,0.21959928,0.00036478793,0.6144706
44346,tongue,tongue,0.64680153,0.15688173,0.19592987,0.00038685557,0.64680153
44347,tongue,tongue,0.6607553,0.13692568,0.20192564,0.00039338027,0.6607553
44348,tongue,tongue,0.64686126,0.1280326,0.22469315,0.00041295745,0.64686126
44349,tongue,tongue,0.6489038,0.119471595,0.23115265,0.00047190054,0.6489038
44350,tongue,tongue,0.6764002,0.11342444,0.20970173,0.00047362744,0.6764002
44351,tongue,tongue,0.6930529,0.107878275,0.19867377,0.00039503665,0.6930529
44352,tongue,tongue,0.7025494,0.11767313,0.17945087,0.00032657047,0.7025494
44353,tongue,tongue,0.68100595,0.1500711,0.1686132,0.00030978528,0.68100595
44354,tongue,tongue,0.6545558,0.1833437,0.16181959,0.00028086727,0.6545558
44355,tongue,tongue,0.6356106,0.20427124,0.15987806,0.00024014815,0.6356106
44356,tongue,tongue,0.604365,0.21466859,0.18074721,0.00021915039,0.604365
44357,tongue,tongue,0.57357764,0.22113994,0.20504808,0.00023432079,0.57357764
44358,tongue,tongue,0.53715855,0.22165537,0.24093156,0.00025453925,0.53715855
44359,tongue,tongue,0.50047785,0.20568919,0.2935513,0.00028166553,0.50047785
44360,tongue,tongue,0.48040736,0.18207455,0.3372446,0.00027345348,0.48040736
44361,tongue,tongue,0.46904552,0.17411675,0.35653886,0.0002988165,0.46904552
44362,tongue,tongue,0.45944574,0.18519893,0.35505334,0.00030206435,0.45944574
44363,tongue,tongue,0.44412827,0.20243742,0.35314196,0.00029232708,0.44412827
44364,tongue,tongue,0.40477034,0.23317015,0.36175728,0.0003021757,0.40477034
44365,tongue,tongue,0.36186108,0.28439757,0.35341194,0.00032940487,0.36186108
44366,tongue,feet,0.34375557,0.34375557,0.33141798,0.00035645638,0.32446992
44367,tongue,feet,0.35882586,0.35882586,0.35621685,0.0003661095,0.28459123
44368,tongue,left_hand,0.41239744,0.33954293,0.41239744,0.00034210278,0.2477175
44369,tongue,left_hand,0.4586437,0.3365996,0.4586437,0.00034198537,0.20441473
44370,tongue,left_hand,0.49684867,0.34013626,0.49684867,0.00037930047,0.16263579
44371,tongue,left_hand,0.5586374,0.30088857,0.5586374,0.0004176402,0.14005646
44372,tongue,left_hand,0.5891367,0.2697375,0.5891367,0.00045008367,0.1406757
44373,tongue,left_hand,0.57396305,0.2700311,0.57396305,0.000488352,0.15551746
44374,tongue,left_hand,0.56206137,0.2733629,0.56206137,0.00053446484,0.16404125
44375,tongue,left_hand,0.5505839,0.27563545,0.5505839,0.00056533393,0.17321533
44376,tongue,left_hand,0.51242566,0.30362588,0.51242566,0.00057549425,0.18337299
44377,tongue,left_hand,0.45387134,0.3574421,0.45387134,0.00058549806,0.18810101
44378,tongue,left_hand,0.41282773,0.39622673,0.41282773,0.00058909145,0.19035642
44379,tongue,left_hand,0.4266536,0.39447755,0.4266536,0.0005585403,0.17831033
44380,tongue,left_hand,0.433631,0.3741968,0.433631,0.00050925964,0.191663
44381,tongue,left_hand,0.42881423,0.3730959,0.42881423,0.00048354839,0.19760638
44382,tongue,left_hand,0.42052224,0.37958953,0.42052224,0.0004208771,0.19946732
44383,tongue,left_hand,0.41207024,0.36985967,0.41207024,0.0003508429,0.21771923
44384,tongue,left_hand,0.38592106,0.35304296,0.38592106,0.00031679173,0.26071915
44385,tongue,feet,0.34121856,0.34121856,0.33704576,0.00028701138,0.32144865
44386,tongue,tongue,0.3876494,0.33156708,0.2805552,0.00022832608,0.3876494
44387,tongue,tongue,0.46588486,0.30288857,0.23105627,0.00017036182,0.46588486
44388,tongue,tongue,0.5606643,0.27030772,0.16889071,0.00013729263,0.5606643
44389,tongue,tongue,0.63774264,0.23567532,0.12646453,0.00011745015,0.63774264
44390,tongue,tongue,0.70352817,0.20031352,0.09605768,0.00010063235,0.70352817
44391,tongue,tongue,0.7398035,0.17414795,0.08595516,9.3354436e-05,0.7398035
44392,tongue,tongue,0.7665023,0.15740514,0.07600827,8.432634e-05,0.7665023
44393,tongue,tongue,0.7839636,0.15270497,0.06325608,7.5412805e-05,0.7839636
44394,tongue,tongue,0.8135474,0.13903569,0.04735505,6.1888284e-05,0.8135474
44395,tongue,tongue,0.8484143,0.11767642,0.03386229,4.6999507e-05,0.8484143
44396,tongue,tongue,0.87877804,0.099652365,0.021537693,3.185067e-05,0.87877804
44397,tongue,tongue,0.90252614,0.082615666,0.014838464,1.9712597e-05,0.90252614
44398,tongue,tongue,0.92528033,0.064340256,0.010367838,1.1543265e-05,0.92528033
44399,tongue,tongue,0.9408062,0.052077964,0.0071080136,7.784422e-06,0.9408062
44400,tongue,tongue,0.95307004,0.0424214,0.0045023467,6.247956e-06,0.95307004
44401,tongue,tongue,0.9615211,0.035550676,0.002922622,5.593084e-06,0.9615211
44402,tongue,tongue,0.9694204,0.0285817,0.0019928552,4.946177e-06,0.9694204
44403,tongue,tongue,0.97434187,0.024142155,0.0015114327,4.5041634e-06,0.97434187
44404,tongue,tongue,0.97407734,0.024647184,0.0012709992,4.388105e-06,0.97407734
44405,tongue,tongue,0.9713027,0.027556332,0.0011369082,4.1005483e-06,0.9713027
44406,tongue,tongue,0.96670336,0.032229666,0.0010629416,3.9670563e-06,0.96670336
44407,tongue,tongue,0.96297157,0.036059894,0.0009645896,3.9246443e-06,0.96297157
44408,tongue,tongue,0.9605672,0.038542207,0.00088684,3.7913378e-06,0.9605672
44409,tongue,tongue,0.96427196,0.034950454,0.0007744785,2.9717332e-06,0.96427196
44410,tongue,tongue,0.9675588,0.031739417,0.00069940416,2.3851874e-06,0.9675588
44411,tongue,tongue,0.97041076,0.028960166,0.0006268801,2.1693927e-06,0.97041076
44412,tongue,tongue,0.9709156,0.028462121,0.0006197132,2.6034736e-06,0.9709156
44413,tongue,tongue,0.9720129,0.027346408,0.0006376735,3.047799e-06,0.9720129
44414,tongue,tongue,0.9714447,0.027933136,0.0006186127,3.546798e-06,0.9714447
44415,tongue,tongue,0.96847063,0.030955356,0.00057004264,3.870189e-06,0.96847063
44416,tongue,tongue,0.95966935,0.039669827,0.00065546564,5.3292106e-06,0.95966935
44417,tongue,tongue,0.94925743,0.049994584,0.00074151537,6.442618e-06,0.94925743
44418,tongue,tongue,0.93569773,0.06343589,0.0008586371,7.668013e-06,0.93569773
44419,tongue,tongue,0.9234632,0.07557265,0.0009548687,9.283262e-06,0.9234632
44420,tongue,tongue,0.9130657,0.085772224,0.0011502941,1.1799297e-05,0.9130657
44421,tongue,tongue,0.9094344,0.08907954,0.0014719816,1.4071515e-05,0.9094344
44422,tongue,tongue,0.90193975,0.096258745,0.0017846072,1.6862788e-05,0.90193975
44423,tongue,tongue,0.89585423,0.1022528,0.0018738008,1.9144143e-05,0.89585423
44424,tongue,tongue,0.8897203,0.10825778,0.0019979943,2.3892659e-05,0.8897203
44425,tongue,tongue,0.9022966,0.09539728,0.0022777412,2.8390476e-05,0.9022966
44426,tongue,tongue,0.9043237,0.0932595,0.0023859635,3.0865867e-05,0.9043237
44427,tongue,tongue,0.896469,0.10099465,0.002501735,3.4633886e-05,0.896469
44428,tongue,tongue,0.8876243,0.109179385,0.0031511025,4.5177403e-05,0.8876243
44429,tongue,tongue,0.8871226,0.108634025,0.004184009,5.9394773e-05,0.8871226
44430,tongue,tongue,0.8857925,0.10889523,0.0052334624,7.882978e-05,0.8857925
44431,tongue,tongue,0.88084984,0.11254004,0.0064985203,0.00011165896,0.88084984
44432,tongue,tongue,0.8785693,0.11299024,0.008278596,0.00016191973,0.8785693
44433,tongue,tongue,0.8775851,0.11141973,0.010776012,0.0002190932,0.8775851
44434,tongue,tongue,0.8748174,0.11176509,0.013147752,0.0002697939,0.8748174
44435,tongue,tongue,0.86903906,0.116140045,0.014510979,0.00030990154,0.86903906
44436,tongue,tongue,0.873386,0.1110285,0.015258974,0.00032647708,0.873386
44437,tongue,tongue,0.87801933,0.108246796,0.013430748,0.00030304652,0.87801933
44438,tongue,tongue,0.89093494,0.09795561,0.010848309,0.00026119838,0.89093494
44439,tongue,tongue,0.8949289,0.09484181,0.009956214,0.0002731015,0.8949289
44440,tongue,tongue,0.89915365,0.09017278,0.010361988,0.00031157047,0.89915365
44441,tongue,tongue,0.8969909,0.09261474,0.010027879,0.00036646012,0.8969909
44442,tongue,tongue,0.89993083,0.090569235,0.00910478,0.00039524137,0.89993083
44443,tongue,tongue,0.90178627,0.08968198,0.008083263,0.0004485291,0.90178627
44444,tongue,tongue,0.900191,0.09146,0.007829629,0.00051939883,0.900191
44445,tongue,tongue,0.89763093,0.0941163,0.0076641496,0.0005885513,0.89763093
44446,tongue,tongue,0.8998893,0.09245596,0.007081121,0.00057362654,0.8998893
44447,tongue,tongue,0.90359384,0.09037421,0.005529477,0.0005026054,0.90359384
44448,tongue,tongue,0.9082543,0.08737371,0.0039629717,0.00040893393,0.9082543
44449,tongue,tongue,0.9158421,0.08069955,0.0031078344,0.00035058192,0.9158421
44450,tongue,tongue,0.92851734,0.06907641,0.002165533,0.00024071781,0.92851734
44451,tongue,tongue,0.93479735,0.0632649,0.0017413612,0.00019640372,0.93479735
44452,tongue,tongue,0.9356446,0.06269363,0.0014675757,0.00019407668,0.9356446
44453,tongue,tongue,0.9349777,0.06342646,0.0013810768,0.00021477892,0.9349777
44454,tongue,tongue,0.9393309,0.059216134,0.0012260019,0.00022697763,0.9393309
44455,tongue,tongue,0.9455343,0.053120546,0.0010888613,0.000256357,0.9455343
44456,tongue,tongue,0.9504108,0.04834972,0.00096084655,0.00027864228,0.9504108
44457,tongue,tongue,0.9494331,0.049295206,0.0009693937,0.00030227812,0.9494331
44458,tongue,tongue,0.9487041,0.05013306,0.00089685956,0.00026600467,0.9487041
44459,tongue,tongue,0.94971246,0.049472474,0.0006111805,0.00020394329,0.94971246
44460,tongue,tongue,0.952325,0.047091313,0.00042581206,0.00015790365,0.952325
44461,tongue,tongue,0.95531386,0.044220176,0.00034097978,0.00012505555,0.95531386
44462,tongue,tongue,0.9551683,0.04440396,0.00032150777,0.00010617044,0.9551683
44463,tongue,tongue,0.953876,0.045757663,0.00027703607,8.927722e-05,0.953876
44464,tongue,tongue,0.95222867,0.047428094,0.0002565878,8.6742584e-05,0.95222867
44465,tongue,tongue,0.952298,0.047345985,0.00026382026,9.220627e-05,0.952298
44466,tongue,tongue,0.94798905,0.051630132,0.00027851493,0.000102218655,0.94798905
44467,tongue,tongue,0.948874,0.05077805,0.00024333833,0.00010459695,0.948874
44468,tongue,tongue,0.94824535,0.051396664,0.00023659796,0.000121437966,0.94824535
44469,tongue,tongue,0.948925,0.05064767,0.00028654042,0.00014080216,0.948925
44470,tongue,tongue,0.9459258,0.05360018,0.00032450104,0.0001495551,0.9459258
44471,tongue,tongue,0.9418848,0.05769635,0.00028086037,0.00013801976,0.9418848
44472,tongue,tongue,0.9361869,0.06346232,0.00022742733,0.00012335001,0.9361869
44473,tongue,tongue,0.93082935,0.06878643,0.0002566274,0.00012756727,0.93082935
44474,tongue,tongue,0.9253729,0.07419547,0.00029693232,0.00013467355,0.9253729
44475,tongue,tongue,0.91996247,0.07958763,0.00030906897,0.00014079083,0.91996247
44476,tongue,tongue,0.92084086,0.07873906,0.00028389224,0.00013616258,0.92084086
44477,tongue,tongue,0.92960864,0.069955006,0.00030381553,0.00013244698,0.92960864
44478,tongue,tongue,0.93576425,0.06382064,0.00029803198,0.00011703692,0.93576425
44479,tongue,tongue,0.9343257,0.06519019,0.00034835938,0.00013568686,0.9343257
44480,tongue,tongue,0.9352163,0.064203724,0.0004116302,0.00016839721,0.9352163
44481,tongue,tongue,0.93580484,0.06344291,0.00053382793,0.00021841332,0.93580484
44482,tongue,tongue,0.93665385,0.062392663,0.0006835399,0.00026996768,0.93665385
44483,tongue,tongue,0.94186485,0.057124835,0.0007176069,0.00029270962,0.94186485
44484,tongue,tongue,0.9483295,0.050660044,0.0006948628,0.00031553692,0.9483295
44485,tongue,tongue,0.95418566,0.04464134,0.0008157256,0.00035729326,0.95418566
44486,tongue,tongue,0.95678425,0.041679688,0.001086398,0.00044968884,0.95678425
44487,tongue,tongue,0.95989096,0.038343947,0.0012372214,0.0005279337,0.95989096
44488,tongue,tongue,0.9614997,0.036558874,0.0013441744,0.0005973378,0.9614997
44489,tongue,tongue,0.9668359,0.030908205,0.0015765335,0.00067923596,0.9668359
44490,tongue,tongue,0.9707116,0.02628,0.002181685,0.0008267841,0.9707116
44491,tongue,tongue,0.9724921,0.023799872,0.002718062,0.0009898723,0.9724921
44492,tongue,tongue,0.97084945,0.02426792,0.0035037783,0.0013788599,0.97084945
44493,tongue,tongue,0.9701524,0.023444144,0.0046529956,0.0017504325,0.9701524
44494,tongue,tongue,0.97005504,0.021641312,0.0061619678,0.002141646,0.97005504
44495,tongue,tongue,0.96998334,0.02087245,0.0066543724,0.0024898166,0.96998334
44496,tongue,tongue,0.9672729,0.022697411,0.0070080967,0.0030216123,0.9672729
44497,tongue,tongue,0.96319515,0.024924979,0.008388247,0.0034917465,0.96319515
44498,tongue,tongue,0.95867497,0.026441125,0.010841977,0.004041921,0.95867497
44499,tongue,tongue,0.95512,0.02813404,0.012082724,0.004663187,0.95512
44500,tongue,tongue,0.95431423,0.02844648,0.012422329,0.0048169266,0.95431423
44501,tongue,tongue,0.95100373,0.029115276,0.014684292,0.0051967273,0.95100373
44502,tongue,tongue,0.9462038,0.028727356,0.018805604,0.006263223,0.9462038
44503,tongue,tongue,0.941859,0.02902425,0.021772724,0.007344045,0.941859
44504,tongue,tongue,0.93844795,0.031243721,0.022318576,0.007989746,0.93844795
44505,tongue,tongue,0.9329926,0.03473529,0.023685385,0.008586732,0.9329926
44506,tongue,tongue,0.9261488,0.03762487,0.02628488,0.009941471,0.9261488
44507,tongue,tongue,0.9289791,0.03677528,0.0240001,0.010245527,0.9289791
44508,tongue,tongue,0.93184,0.036116697,0.021230293,0.01081309,0.93184
44509,tongue,tongue,0.9317942,0.036161445,0.02067952,0.011364796,0.9317942
44510,tongue,tongue,0.9278711,0.036305446,0.023182314,0.012641161,0.9278711
44511,tongue,tongue,0.929353,0.037016004,0.021086859,0.012544154,0.929353
44512,tongue,tongue,0.9306798,0.037570998,0.018412283,0.013336891,0.9306798
44513,tongue,tongue,0.92966944,0.03862799,0.018071346,0.013631238,0.92966944
44514,tongue,tongue,0.9257579,0.041924562,0.018640755,0.013676818,0.9257579
44515,tongue,tongue,0.92481375,0.04513902,0.017406203,0.012641019,0.92481375
44516,tongue,tongue,0.92600256,0.045502283,0.015852079,0.012643068,0.92600256
44517,tongue,tongue,0.93031424,0.04296709,0.014612731,0.012106012,0.93031424
44518,tongue,tongue,0.9355847,0.04010004,0.01329365,0.011021611,0.9355847
44519,tongue,tongue,0.93909115,0.039144482,0.011947803,0.009816627,0.93909115
44520,tongue,tongue,0.94604707,0.034771357,0.0097462395,0.009435345,0.94604707
44521,tongue,tongue,0.9502193,0.032318536,0.008380194,0.009082035,0.9502193
44522,tongue,tongue,0.95270103,0.030876676,0.0072505767,0.009171704,0.95270103
44523,tongue,tongue,0.9536473,0.031198168,0.0059810644,0.009173524,0.9536473
44524,tongue,tongue,0.9564668,0.030473309,0.0044336347,0.008626267,0.9564668
44525,tongue,tongue,0.9569167,0.031241167,0.003686504,0.008155649,0.9569167
44526,tongue,tongue,0.95408463,0.034232747,0.0033022948,0.008380305,0.95408463
44527,tongue,tongue,0.9533873,0.03570266,0.002935252,0.00797471,0.9533873
44528,tongue,tongue,0.9563065,0.034720957,0.0022937625,0.006678709,0.9563065
44529,tongue,tongue,0.9593704,0.03323796,0.0018555193,0.005536177,0.9593704
44530,tongue,tongue,0.965757,0.028552428,0.0013884306,0.0043020924,0.965757
44531,tongue,tongue,0.97123665,0.024105262,0.0010486114,0.0036094578,0.97123665
44532,tongue,tongue,0.9768587,0.019511357,0.00072051195,0.00290943,0.9768587
44533,tongue,tongue,0.9804482,0.016508143,0.0005424901,0.0025011727,0.9804482
44534,tongue,tongue,0.9832707,0.013966322,0.0004410232,0.0023218559,0.9832707
44535,tongue,tongue,0.9851247,0.012339705,0.00033853878,0.0021969469,0.9851247
44536,tongue,tongue,0.9860157,0.011582276,0.0002719134,0.0021302514,0.9860157
44537,tongue,tongue,0.985678,0.012125753,0.00024720246,0.0019490448,0.985678
44538,tongue,tongue,0.9852997,0.012725433,0.0002618378,0.0017130377,0.9852997
44539,tongue,tongue,0.98339534,0.014628482,0.00027651424,0.0016996886,0.98339534
44540,tongue,tongue,0.9811443,0.016856182,0.0003052196,0.001694242,0.9811443
44541,tongue,tongue,0.979687,0.018480765,0.00029672057,0.0015355442,0.979687
44542,tongue,tongue,0.9806482,0.017671308,0.0002806132,0.0013998684,0.9806482
44543,tongue,tongue,0.98325884,0.0150756715,0.00025638845,0.0014091182,0.98325884
44544,tongue,tongue,0.9850605,0.013168397,0.00025622116,0.0015148721,0.9850605
44545,tongue,tongue,0.9858677,0.012354989,0.0002599958,0.0015173747,0.9858677
44546,tongue,tongue,0.9858271,0.012232529,0.0002990644,0.0016412525,0.9858271
44547,tongue,tongue,0.9852861,0.012398642,0.00034938983,0.0019657258,0.9852861
44548,tongue,tongue,0.9829344,0.014235797,0.0004218617,0.0024079725,0.9829344
44549,tongue,tongue,0.97646767,0.019927373,0.0005735948,0.0030313635,0.97646767
44550,tongue,tongue,0.9675308,0.02776688,0.00082592305,0.0038764337,0.9675308
44551,tongue,tongue,0.9602949,0.034461595,0.0009559359,0.0042875037,0.9602949
44552,tongue,tongue,0.951404,0.04303238,0.0010660723,0.004497467,0.951404
44553,tongue,tongue,0.9323493,0.061380967,0.0013252245,0.00494453,0.9323493
44554,tongue,tongue,0.9010364,0.09008123,0.0020081988,0.0068742638,0.9010364
44555,tongue,tongue,0.8811265,0.106521845,0.0028097075,0.009542042,0.8811265
44556,tongue,tongue,0.8782347,0.10520274,0.0034861006,0.013076432,0.8782347
44557,tongue,tongue,0.86597645,0.112684384,0.004953525,0.016385654,0.86597645
44558,tongue,tongue,0.84133923,0.12842986,0.0074948557,0.022736033,0.84133923
44559,tongue,tongue,0.8189655,0.13315351,0.011474741,0.036406294,0.8189655
44560,tongue,tongue,0.78488255,0.14044613,0.016392479,0.058278896,0.78488255
44561,tongue,tongue,0.72071964,0.16808185,0.027242227,0.083956294,0.72071964
44562,tongue,tongue,0.6257236,0.21121264,0.04446056,0.11860317,0.6257236
44563,tongue,tongue,0.54156846,0.22939932,0.068685494,0.16034678,0.54156846
44564,tongue,tongue,0.4581653,0.24422553,0.09075196,0.20685719,0.4581653
44565,tongue,tongue,0.39053205,0.25874078,0.12319346,0.22753377,0.39053205
44566,tongue,tongue,0.30686176,0.29060802,0.16391183,0.23861837,0.30686176
44567,tongue,feet,0.2858005,0.2858005,0.217349,0.24562053,0.25123003
44568,tongue,left_hand,0.26659456,0.23956805,0.26659456,0.2602797,0.23355772
44569,tongue,left_hand,0.32883257,0.19965921,0.32883257,0.25939152,0.21211675
44570,tongue,left_hand,0.36793777,0.17824472,0.36793777,0.26412645,0.18969105
44571,tongue,left_hand,0.39394802,0.14503518,0.39394802,0.27875325,0.18226358
44572,tongue,left_hand,0.3994747,0.113117985,0.3994747,0.2976508,0.18975647
44573,tongue,left_hand,0.44122392,0.09748968,0.44122392,0.2790413,0.18224515
